"id","treat.hs","treat.para","rear.temp.avg","rear.temp.var","test.temp","test.time","chamber","coll.loc","num.ovp","mass.3","mass.in.test","mass.out.test","mass.4","mass.5","inst.6","mass.6","inst.7","mass.7","date.wand","mass.wand","mongo","mass5.2wks","mass5.3wks","mass.p6.wk1","mass.p6.wk2","mass.p6.wk3","date.cull","mass.cull","mass.p7.wk1","mass.48em","num.em","num.coc","num.fail.spin","num.unem","load","num.ecl","live.fem","live.male","para.pup","para.ecl","in.florence","notes","diss.notes","date.hatch.j","date.died.j","date.coll.j","date.ovp.j","date.3.j","date.in.test.j","date.out.test.j","date.4.j","date.5.j","date.6.j","date.7.j","date.wand.j","date5.2wks.j","date5.3wks.j","date.p6.wk1.j","date.p6.wk2.j","date.p6.wk3.j","date.cull.j","date.p7.wk1.j","date.em.j","date.ecl.j","date.p5.1","mass.p5.1","inst.p5.1","date.p5.2","mass.p5.2","inst.p5.2","date.p5.3","mass.p5.3","inst.p5.3","date.p5.4","mass.p5.4","inst.p5.4","date.p5.5","mass.p5.5","inst.p5.5","died.toss","time.ovp.dec","time.3.dec","time.in.test.dec","time.out.test.dec","hrs.in.test","delta.mass.test","time.bf.test","time.ovpbf.test","delta.mass.bf.test","ttwand","ttem.w","ttem.h","tt3","tt4","tt5","tt6","tt7","ttcull","ttp5.1","ttp5.2","ttp5.3","ttp5.4","ttp5.5"
249,"shock","np",25,10,"40",NA,"wallace","rm",NA,25.15,24.66,21.48,52.7,142.86,1,883.27,NA,NA,"9/26/18",6888.42,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,227,0,226,NA,233,233,234,245,252,261,NA,269,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.75,11.9166666666667,11.8333333333333,23.9166666666667,-3.18,2.16666666666667,NA,-0.489999999999998,42,NA,NA,6,18,25,34,NA,NA,NA,NA,NA,NA,NA
250,"shock","np",25,10,"42",NA,"marvin","rm",NA,32.24,32.55,43.84,89.84,499.16,NA,NA,NA,NA,"9/8/18",4192.73,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,227,0,226,NA,233,233,234,239,244,0,NA,251,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.78333333333333,11.9166666666667,11.8333333333333,23.9166666666667,11.29,2.13333333333333,NA,0.309999999999995,24,NA,NA,6,12,17,NA,NA,NA,NA,NA,NA,NA,NA
251,"shock","np",25,10,"43",NA,"r2d2","rm",NA,34.36,28.18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,227,234,226,NA,233,233,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9.78333333333333,11.9166666666667,NA,NA,NA,2.13333333333333,NA,-6.18,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,"shock","np",25,10,"42",NA,"marvin","rm",NA,33.88,34.37,44.7,84.5,392.76,1,1193.78,NA,NA,"9/18/18",4097.34,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,227,0,226,NA,233,233,234,239,244,249,NA,261,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.85,11.9166666666667,11.8333333333333,23.9166666666667,10.33,2.06666666666667,NA,0.489999999999995,34,NA,NA,6,12,17,22,NA,NA,NA,NA,NA,NA,NA
259,"shock","np",25,10,"42",NA,"marvin","rm",NA,22.3,27.43,42.53,95.34,338.12,1,922.57,NA,NA,"9/18/18",3753.69,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,227,0,226,NA,233,233,234,239,244,252,NA,261,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.2666666666667,16.25,16.1666666666667,23.9166666666667,15.1,1.98333333333333,NA,5.13,34,NA,NA,6,12,17,25,NA,NA,NA,NA,NA,NA,NA
261,"control","np",25,10,"35",NA,"wigglesworth","rm",NA,25.57,32.42,90.23,94.29,340.05,1,1183.54,NA,NA,"9/11/18",7001.88,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,227,0,226,NA,233,233,234,236,242,247,NA,254,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.3166666666667,16.25,16.1666666666667,23.9166666666667,57.81,1.93333333333333,NA,6.85,27,NA,NA,6,9,15,20,NA,NA,NA,NA,NA,NA,NA
263,"shock","np",25,10,"43",NA,"r2d2","rm",NA,35.74,41.51,59.57,135.91,970.36,NA,NA,NA,NA,"9/6/18",7263.86,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,227,0,226,NA,233,233,234,239,244,0,NA,249,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.35,16.25,16.1666666666667,23.9166666666667,18.06,1.9,NA,5.77,22,NA,NA,6,12,17,NA,NA,NA,NA,NA,NA,NA,NA
265,"shock","np",25,10,"42",NA,"marvin","rm",NA,31.6,31.76,40.6,50.94,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,227,247,226,NA,234,234,235,245,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9.33333333333333,11.8166666666667,11.8166666666667,24,8.84,2.48333333333333,NA,0.16,NA,NA,NA,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,"shock","np",25,10,"43",NA,"r2d2","rm",NA,40.28,50.73,92.24,372.42,1236.94,NA,NA,NA,NA,"9/4/18",5957.39,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,228,0,226,NA,234,234,235,239,242,0,NA,247,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.45,11.8166666666667,11.8166666666667,24,41.51,2.36666666666667,NA,10.45,19,NA,NA,6,11,14,NA,NA,NA,NA,NA,NA,NA,NA
269,"shock","np",25,10,"40",NA,"wallace","rm",NA,35.35,38.42,139.06,178.2,1183.61,NA,NA,NA,NA,"9/8/18",8479.22,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,228,0,226,NA,234,234,235,237,245,0,NA,251,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.55,11.8166666666667,11.8166666666667,24,100.64,2.26666666666667,NA,3.07,23,NA,NA,6,9,17,NA,NA,NA,NA,NA,NA,NA,NA
271,"control","np",25,10,"35",NA,"wigglesworth","rm",NA,35.41,40.06,154.86,140.69,1098.09,NA,NA,NA,NA,"9/4/18",6768.11,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,228,239,226,NA,234,234,235,236,241,0,NA,247,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9.58333333333333,11.8166666666667,11.8166666666667,24,114.8,2.23333333333333,NA,4.65000000000001,19,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA
272,"shock","np",25,10,"42",NA,"marvin","rm",NA,33.7,37.49,67.08,284.62,1352.98,NA,NA,NA,NA,"9/6/18",7205.42,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,228,0,226,NA,234,234,235,240,244,0,NA,249,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10.4833333333333,12.5833333333333,12.5833333333333,24,29.59,2.1,NA,3.79,21,NA,NA,6,12,16,NA,NA,NA,NA,NA,NA,NA,NA
273,"control","np",25,10,"35",NA,"wigglesworth","rm",NA,35.32,42.56,155.67,176.39,713.92,NA,NA,NA,NA,"9/6/18",6035.77,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,227,0,226,NA,234,234,235,237,243,0,NA,249,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.35,16.0833333333333,16.0833333333333,24,113.11,1.73333333333333,NA,7.24,22,NA,NA,7,10,16,NA,NA,NA,NA,NA,NA,NA,NA
275,"shock","np",25,10,"40",NA,"wallace","rm",NA,25.09,28.43,50.03,54.75,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,227,243,226,NA,234,234,235,241,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.7166666666667,16.0833333333333,16.0833333333333,24,21.6,1.36666666666667,NA,3.34,NA,NA,NA,7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,"shock","np",25,10,"42",NA,"marvin","rm",NA,29.35,32.29,67.47,148.64,838.32,NA,NA,NA,NA,"9/7/18",6472.64,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,227,0,226,NA,234,234,235,239,244,0,NA,250,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.5833333333333,16.0833333333333,16.0833333333333,24,35.18,1.5,NA,2.94,23,NA,NA,7,12,17,NA,NA,NA,NA,NA,NA,NA,NA
279,"shock","np",25,10,"43",NA,"r2d2","rm",NA,28.27,30.43,54.85,192.58,868,NA,NA,NA,NA,"9/8/18",6846.1,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,227,0,226,NA,234,234,235,240,245,0,NA,251,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.6,16.0833333333333,16.0833333333333,24,24.42,1.48333333333333,NA,2.16,24,NA,NA,7,13,18,NA,NA,NA,NA,NA,NA,NA,NA
283,"control","np",25,10,"35",NA,"wigglesworth","rm",NA,19.25,20.23,36.79,46.23,137.14,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,229,261,226,NA,235,235,236,241,247,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8.83333333333333,11.9166666666667,11.9333333333333,24.0166666666667,16.56,3.08333333333333,NA,0.98,NA,NA,NA,6,12,18,NA,NA,NA,NA,NA,NA,NA,NA
285,"shock","np",25,10,"43",NA,"r2d2","rm",NA,27.32,32.49,66.07,193.73,1225.52,NA,NA,NA,NA,"9/6/18",7740.46,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,240,244,0,NA,249,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8.9,11.9166666666667,11.9333333333333,24.0166666666667,33.58,3.01666666666667,NA,5.17,20,NA,NA,6,11,15,NA,NA,NA,NA,NA,NA,NA,NA
287,"shock","np",25,10,"42",NA,"marvin","rm",NA,47.33,55.86,109.43,149.39,1077.25,NA,NA,NA,NA,"9/7/18",5645.13,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,240,245,0,NA,250,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.01666666666667,11.9166666666667,11.9333333333333,24.0166666666667,53.57,2.9,NA,8.53,21,NA,NA,6,11,16,NA,NA,NA,NA,NA,NA,NA,NA
290,"shock","np",25,10,"43",NA,"r2d2","rm",NA,38.56,40.22,90.04,258.64,1421.94,NA,NA,NA,NA,"9/8/18",9209.41,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,0,226,NA,235,235,236,240,245,0,NA,251,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.1,11.9166666666667,11.9333333333333,24.0166666666667,49.82,2.81666666666667,NA,1.66,23,NA,NA,7,12,17,NA,NA,NA,NA,NA,NA,NA,NA
292,"shock","np",25,10,"42",NA,"marvin","rm",NA,33.52,39.62,74.66,216.37,1004.16,NA,NA,NA,NA,"9/9/18",7846.99,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,0,226,NA,235,235,236,241,246,0,NA,252,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.15,11.9166666666667,11.9333333333333,24.0166666666667,35.04,2.76666666666667,NA,6.09999999999999,24,NA,NA,7,13,18,NA,NA,NA,NA,NA,NA,NA,NA
293,"control","np",25,10,"35",NA,"wigglesworth","rm",NA,20.19,21.43,20.88,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,246,226,NA,235,235,236,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,11.0333333333333,13.1666666666667,13.2333333333333,24.0666666666667,-0.550000000000001,2.13333333333333,NA,1.24,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,"shock","np",25,10,"40",NA,"wallace","rm",NA,28.19,30.44,88.19,272.96,1279.72,NA,NA,NA,NA,"9/10/18",5809.29,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,0,226,NA,235,235,236,240,245,0,NA,253,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11.0666666666667,13.1666666666667,13.2333333333333,24.0666666666667,57.75,2.1,NA,2.25,26,NA,NA,8,13,18,NA,NA,NA,NA,NA,NA,NA,NA
297,"shock","np",25,10,"42",NA,"marvin","rm",NA,67.17,75.13,105.25,199.97,1102.47,NA,NA,NA,NA,"9/8/18",6626.14,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,0,226,NA,235,235,236,241,245,0,NA,251,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11.2,13.1666666666667,13.2333333333333,24.0666666666667,30.12,1.96666666666667,NA,7.95999999999999,23,NA,NA,7,13,17,NA,NA,NA,NA,NA,NA,NA,NA
299,"shock","np",25,10,"43",NA,"r2d2","rm",NA,31.93,37.49,79.68,266.27,1281.47,NA,NA,NA,NA,"9/8/18",7499.64,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,0,226,NA,235,235,236,240,245,0,NA,251,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11.2666666666667,13.1666666666667,13.2333333333333,24.0666666666667,42.19,1.9,NA,5.56,23,NA,NA,7,12,17,NA,NA,NA,NA,NA,NA,NA,NA
301,"shock","np",25,10,"42",NA,"marvin","rm",NA,22.34,22.64,53.43,138.45,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,250,226,NA,235,235,236,240,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,11.3166666666667,13.1666666666667,13.2333333333333,24.0666666666667,30.79,1.85,NA,0.300000000000001,NA,NA,NA,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,"control","np",25,10,"35",NA,"wigglesworth","rm",NA,22.82,22.45,66.52,115.19,205.63,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,243,226,NA,235,235,236,239,242,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,15.85,18.25,17.3833333333333,23.1333333333333,44.07,2.4,NA,-0.370000000000001,NA,NA,NA,7,11,14,NA,NA,NA,NA,NA,NA,NA,NA
306,"shock","np",25,10,"40",NA,"wallace","rm",NA,28.97,33.1,80.73,174.01,860.07,NA,NA,NA,NA,"9/5/18",6846.23,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,0,226,NA,235,235,236,239,243,0,NA,248,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15.9,18.25,17.3833333333333,23.1333333333333,47.63,2.35,NA,4.13,20,NA,NA,7,11,15,NA,NA,NA,NA,NA,NA,NA,NA
308,"shock","np",25,10,"42",NA,"marvin","rm",NA,36.81,40.4,116.04,264.64,580.5,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,240,245,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15.9666666666667,18.25,17.3833333333333,23.1333333333333,75.64,2.28333333333333,NA,3.59,NA,NA,NA,6,11,16,NA,NA,NA,NA,NA,NA,NA,NA
310,"shock","np",25,10,"43",NA,"r2d2","rm",NA,25.84,28.42,66.45,139.69,971.1,NA,NA,NA,NA,"9/10/18",8146.46,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,241,247,0,NA,253,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.0166666666667,18.25,17.3833333333333,23.1333333333333,38.03,2.23333333333333,NA,2.58,24,NA,NA,6,12,18,NA,NA,NA,NA,NA,NA,NA,NA
312,"control","np",25,10,"35",NA,"wigglesworth","rm",NA,35.47,40.07,172.35,173.16,1479.86,NA,NA,NA,NA,"9/3/18",7431.22,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,237,242,0,NA,246,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.05,18.25,17.3833333333333,23.1333333333333,132.28,2.2,NA,4.6,17,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA
314,"shock","np",25,10,"42",NA,"marvin","rm",NA,14.53,15.2,39.15,74.21,247.54,1,926.87,NA,NA,"9/18/18",4394.71,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,NA,235,235,236,240,244,249,NA,261,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.0833333333333,18.25,17.3833333333333,23.1333333333333,23.95,2.16666666666667,NA,0.67,32,NA,NA,6,11,15,20,NA,NA,NA,NA,NA,NA,NA
316,"shock","np",25,10,"43",NA,"r2d2","rm",NA,19.34,19.87,49.08,98.78,320.11,1,770.77,NA,NA,"9/27/18",3930.27,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,NA,235,235,236,242,247,254,NA,270,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.1833333333333,18.25,17.3833333333333,23.1333333333333,29.21,2.06666666666667,NA,0.530000000000001,41,NA,NA,6,13,18,25,NA,NA,NA,NA,NA,NA,NA
319,"control","np",25,10,"35",NA,"wigglesworth","rm",NA,28.6,30.69,80.53,92.08,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,243,226,NA,235,235,236,239,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,16.6833333333333,18.25,17.3833333333333,23.1333333333333,49.84,1.56666666666667,NA,2.09,NA,NA,NA,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"control","np",25,10,"35",NA,"wigglesworth","rm",NA,38.78,40.92,165.65,167.65,901.29,NA,NA,NA,NA,"9/9/18",5834.41,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,0,226,NA,236,236,237,239,245,0,NA,252,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8.88333333333333,12.25,12.25,24,124.73,3.36666666666667,NA,2.14,22,NA,NA,6,9,15,NA,NA,NA,NA,NA,NA,NA,NA
322,"shock","np",25,10,"42",NA,"marvin","rm",NA,44.67,50.43,97.56,264.9,1266.91,NA,NA,NA,NA,"9/7/18",8408.59,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,0,226,NA,236,236,237,241,245,0,NA,250,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8.91666666666667,12.25,12.25,24,47.13,3.33333333333333,NA,5.76,20,NA,NA,6,11,15,NA,NA,NA,NA,NA,NA,NA,NA
324,"shock","np",25,10,"43",NA,"r2d2","rm",NA,35.45,39.65,55.77,82.7,226.52,NA,601.11,NA,NA,"10/8/18",2961.08,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,230,0,226,NA,236,236,237,242,248,261,NA,281,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8.96666666666667,12.25,12.25,24,16.12,3.28333333333333,NA,4.2,51,NA,NA,6,12,18,31,NA,NA,NA,NA,NA,NA,NA
326,"control","np",25,10,"35",NA,"wigglesworth","rm",NA,43.38,49.58,155.47,176.95,1194.82,NA,NA,NA,NA,"9/5/18",6329.91,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,0,226,NA,236,236,237,238,243,0,NA,248,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9,12.25,12.25,24,105.89,3.25,NA,6.2,18,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA
327,"control","np",25,10,"35",NA,"wigglesworth","rm",NA,31.31,39.4,110.01,151.51,797.8,NA,NA,NA,NA,"9/8/18",5761.32,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,0,226,NA,236,236,237,240,245,0,NA,251,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.01666666666667,12.25,12.25,24,70.61,3.23333333333333,NA,8.09,21,NA,NA,6,10,15,NA,NA,NA,NA,NA,NA,NA,NA
328,"shock","np",25,10,"43",NA,"r2d2","rm",NA,44.26,49.19,88.34,178.84,1037.58,NA,NA,NA,NA,"9/7/18",6456.34,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,0,226,NA,236,236,237,241,245,0,NA,250,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.06666666666667,12.25,12.25,24,39.15,3.18333333333333,NA,4.93,20,NA,NA,6,11,15,NA,NA,NA,NA,NA,NA,NA,NA
329,"control","np",25,10,"35",NA,"wigglesworth","rm",NA,48.94,58.84,210.79,197.69,1431.97,NA,NA,NA,NA,"9/6/18",7703.11,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,0,226,NA,236,236,237,238,243,0,NA,249,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.08333333333333,12.25,12.25,24,151.95,3.16666666666667,NA,9.90000000000001,19,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA
331,"shock","np",25,10,"40",NA,"wallace","rm",NA,35.37,39.57,59.18,121.14,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,0,226,NA,236,236,237,241,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.11666666666667,12.25,12.25,24,19.61,3.13333333333333,NA,4.2,NA,NA,NA,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
